session_id,user_id,timestamp_utc,event_index,user_action,product_id,category,brand,price,channel,device_type,region,traffic_source,time_spent_sec,session_length,interaction_count,is_conversion,drop_off_flag
S2-1DDEE721D8B8,U-43858,2024-03-06 06:10:05,1,click,P-1294,Shoes,Target,336.53,web,android,DE,direct,118.2,3047.3,19,false,true
S2-018323561D81,U-46271,2024-03-03 04:07:01,1,drop,P-5085,Accessories,Spalding,232.54,app,tablet,FR,affiliate,493.4,3325.4,29,false,true
S2-C1AE334A30B6,U-16586,2024-03-03 13:09:50,1,click,P-3346,Groceries,FreshFarm,45.49,app,android,FR,affiliate,416.2,2214.3,14,false,false
S2-0F8482D6165F,U-36538,2024-03-02 16:32:13,2,purchase,P-7328,Beauty,H&M,108.61,app,android,AU,referral,585.5,2822.5,36,true,false
S2-E1BF903D6126,U-95751,2024-03-05 04:13:51,17,view,P-5826,Electronics,Target,1182.28,app,tablet,DE,direct,198.5,2416.9,14,false,true
S2-7C2825FD8E3A,U-27292,2024-03-02 00:45:31,16,add_to_cart,P-3285,Groceries,Loreal,35.47,mobile,ios,DE,affiliate,207.2,2902.3,29,false,false
S2-D99E6F265572,U-13515,2024-03-04 04:40:20,20,view,P-9431,Home,Adidas,148.56,mobile,tablet,IN,email,351.1,2298.0,29,false,false
S2-BF254150087C,U-51862,2024-03-03 02:23:35,12,purchase,P-3690,Sports,Olay,388.88,web,android,DE,organic,259.1,177.8,2,true,false
S2-1A6003ACB9CD,U-36714,2024-03-06 06:44:56,20,click,P-9484,Beauty,Sony,26.26,mobile,android,CA,organic,166.0,803.6,18,false,false
S2-8136A57D243B,U-96298,2024-03-04 19:36:30,18,view,P-3022,Groceries,Loreal,13.07,mobile,android,IN,paid_search,339.8,1698.6,39,false,true
S2-7EE7B35A6F57,U-44829,2024-03-02 17:51:11,17,view,P-2855,Groceries,Bose,24.56,app,ios,FR,referral,58.8,3330.0,17,false,true
S2-078915245BEA,U-55212,2024-03-01 02:20:59,17,drop,P-4141,Shoes,Fossil,41.34,mobile,ios,DE,social,103.9,2539.5,1,false,false
S2-BD2842ED967A,U-25987,2024-03-05 22:31:01,14,purchase,P-5024,Groceries,New Balance,4.51,app,ios,DE,email,579.6,2421.3,19,true,false
S2-C9AA00F65315,U-62574,2024-03-06 08:39:25,8,wishlist,P-3878,Beauty,Decathlon,39.83,mobile,tablet,JP,referral,507.4,1103.1,36,false,true
S2-1125839005FF,U-82525,2024-03-02 06:06:31,17,add_to_cart,P-3968,Shoes,GreatValue,348.86,app,tablet,CA,paid_search,178.4,2296.7,34,false,true
S2-F6AB13B2BC2C,U-45316,2024-03-07 07:36:57,16,click,P-5723,Beauty,Fossil,33.1,app,desktop,JP,social,490.6,627.0,46,false,true
S2-BEE817D39255,U-50922,2024-03-03 07:17:19,10,add_to_cart,P-8719,Shoes,Fitbit,81.99,mobile,ios,IN,paid_search,141.3,492.2,32,false,false
S2-6C4030802C2D,U-27269,2024-03-07 05:12:23,15,view,P-9093,Accessories,H&M,234.07,mobile,desktop,US,direct,405.1,293.3,30,false,false
S2-5747E9B3DC6C,U-65922,2024-03-05 06:13:04,4,drop,P-1434,Accessories,DailyFresh,12.1,web,tablet,AU,referral,477.0,3101.6,46,false,true
S2-AE6BD332F3F1,U-86344,2024-03-04 16:25:47,5,purchase,P-3227,Groceries,Decathlon,33.5,mobile,desktop,AU,organic,72.3,1184.2,4,true,false
S2-3B1B7F9E9E47,U-49771,2024-03-05 05:05:53,20,drop,P-5891,Shoes,Dove,254.79,web,tablet,UK,direct,482.1,1634.1,16,false,true
S2-66F9B78775C2,U-70221,2024-03-07 00:24:56,5,view,P-7439,Accessories,Target,48.85,app,tablet,US,affiliate,257.6,3139.4,16,false,false
S2-C4C1551D37DA,U-17826,2024-03-04 08:12:26,8,wishlist,P-1578,Groceries,OrganicCo,34.16,app,ios,CA,organic,41.7,2320.1,30,false,false
S2-7BB46B36BA3D,U-82104,2024-03-06 04:17:26,17,wishlist,P-5272,Home,Apple,677.49,app,desktop,BR,affiliate,500.4,2224.9,18,false,false
S2-AA0579DB0FBB,U-50716,2024-03-05 11:47:33,7,add_to_cart,P-3265,Shoes,Neutrogena,223.14,web,ios,US,referral,532.5,2225.8,33,false,true
S2-2CC6B4D21EC5,U-51179,2024-03-02 03:51:07,6,drop,P-9435,Shoes,Coach,198.22,web,desktop,BR,direct,215.9,328.9,37,false,true
S2-D19CA2D5F9C5,U-17287,2024-03-02 23:03:44,20,purchase,P-3821,Home,Maybelline,156.18,web,tablet,FR,organic,82.9,302.2,5,true,false
S2-C7D57A33C877,U-90356,2024-03-03 08:40:46,7,purchase,P-5297,Accessories,Wayfair,136.71,web,desktop,JP,direct,162.6,2753.3,39,true,false
S2-7E46543DCE8D,U-69299,2024-03-03 07:15:18,8,wishlist,P-3421,Home,Fitbit,76.64,mobile,tablet,US,organic,200.3,165.2,14,false,true
S2-335C6018FA89,U-57088,2024-03-04 16:57:03,6,drop,P-1121,Groceries,Ikea,12.72,mobile,ios,JP,social,245.3,3009.9,49,false,true
S2-11C1DC036926,U-23190,2024-03-03 02:20:31,1,add_to_cart,P-4219,Home,Adidas,105.2,web,desktop,UK,email,290.9,2342.3,28,false,true
S2-D4E517B088BE,U-57738,2024-03-03 08:24:56,6,drop,P-2624,Shoes,Samsung,82.54,mobile,tablet,IN,paid_search,391.7,165.2,50,false,false
S2-0166BDC57982,U-11762,2024-03-06 11:38:16,16,click,P-7604,Home,Olay,548.77,web,ios,DE,social,408.7,84.6,16,false,false
S2-8320521E6BC1,U-77214,2024-03-05 18:09:33,2,wishlist,P-8764,Home,Neutrogena,351.82,web,tablet,FR,social,273.2,404.5,28,false,true
S2-D526A7CD7ECB,U-86425,2024-03-06 02:33:38,8,purchase,P-3219,Apparel,Coach,172.15,web,tablet,JP,social,113.2,496.8,11,true,false
S2-0B67D361F70C,U-58759,2024-03-05 04:26:39,13,wishlist,P-6399,Home,Target,78.28,web,desktop,UK,paid_search,166.3,1314.5,21,false,false
S2-7A63B6BB4493,U-65265,2024-03-05 18:59:19,20,view,P-1763,Shoes,Olay,275.56,web,ios,IN,referral,227.5,2476.6,22,false,true
S2-FAD9923DA65D,U-63344,2024-03-04 06:59:37,3,add_to_cart,P-1357,Home,Bose,173.76,mobile,tablet,CA,paid_search,439.5,1818.8,30,false,false
S2-7C27F441A29A,U-24045,2024-03-03 12:20:52,6,wishlist,P-8128,Groceries,FreshFarm,21.97,mobile,ios,JP,organic,497.3,2398.6,1,false,true
S2-11C9969DA0A9,U-58505,2024-03-06 00:30:46,4,add_to_cart,P-4953,Home,Dove,344.94,web,ios,IN,social,425.7,1521.1,33,false,true
S2-4F7FD39F295D,U-81661,2024-03-05 18:05:52,1,drop,P-6310,Electronics,Decathlon,465.59,app,desktop,AU,social,98.3,69.6,44,false,false
S2-C850CC93F851,U-80831,2024-03-06 06:06:08,2,purchase,P-1282,Apparel,Samsung,71.31,app,ios,DE,social,139.6,3264.2,8,true,false
S2-3EFA93562408,U-69030,2024-03-07 22:07:02,14,purchase,P-5701,Shoes,Ikea,63.81,mobile,android,FR,email,334.5,3365.7,27,true,false
S2-EDD65E94A30A,U-25917,2024-03-02 14:39:27,3,drop,P-8089,Accessories,Fitbit,116.95,app,android,AU,email,590.0,397.2,33,false,true
S2-728A6CFACF8E,U-78087,2024-03-03 06:10:20,17,purchase,P-5697,Apparel,Nike,53.02,mobile,tablet,US,direct,94.0,1737.8,20,true,false
S2-FBC437D918E7,U-72610,2024-03-03 01:45:08,1,wishlist,P-5728,Shoes,Neutrogena,271.06,web,tablet,CA,affiliate,310.0,433.3,4,false,true
S2-69F17B79A07A,U-71933,2024-03-01 00:26:17,11,wishlist,P-4354,Groceries,GreatValue,18.22,app,tablet,IN,email,224.7,1553.2,15,false,true
S2-7EA57A4ED75F,U-70499,2024-03-05 20:20:11,11,wishlist,P-8974,Electronics,Dove,924.01,mobile,desktop,AU,social,459.8,2646.3,19,false,false
S2-F39FB1789932,U-58670,2024-03-07 20:39:38,19,purchase,P-2746,Sports,Asics,49.08,app,ios,UK,referral,124.4,1588.4,38,true,false
S2-46F8D03A08F8,U-69241,2024-03-02 12:08:56,5,wishlist,P-9161,Shoes,Wayfair,176.28,web,android,BR,affiliate,356.3,1712.7,8,false,false
S2-B5289A8E1E30,U-49938,2024-03-07 02:14:21,20,drop,P-3293,Groceries,HomeGoods,17.28,web,ios,JP,email,259.4,2028.8,47,false,false
S2-D5437316378F,U-87247,2024-03-01 04:01:11,18,purchase,P-9061,Accessories,Under Armour,32.59,web,ios,DE,direct,326.5,2221.9,15,true,false
S2-97C702AD7D4C,U-57623,2024-03-05 10:24:00,11,drop,P-1046,Home,Samsung,125.91,mobile,desktop,BR,direct,171.2,3070.7,33,false,false
S2-3B1DEDD2A499,U-30062,2024-03-04 12:58:45,16,click,P-1554,Groceries,Asics,29.66,web,desktop,DE,affiliate,15.9,2008.2,38,false,false
S2-EC3080B749E2,U-50817,2024-03-04 09:20:32,10,wishlist,P-3548,Home,Asics,677.45,mobile,ios,FR,organic,68.5,1130.0,49,false,false
S2-ED0FEA4CEE59,U-88090,2024-03-05 02:55:38,17,click,P-6689,Sports,Maybelline,323.89,app,android,IN,referral,291.4,2521.1,12,false,false
S2-EFF6BAA418C5,U-79174,2024-03-01 23:08:51,20,click,P-3342,Accessories,Fossil,250.0,web,android,BR,direct,503.1,3129.8,38,false,false
S2-5CAD82BD508C,U-60692,2024-03-02 19:20:06,14,view,P-4379,Sports,New Balance,127.33,app,android,DE,paid_search,138.1,745.5,39,false,false
S2-5F2D3B49516B,U-30721,2024-03-01 07:03:06,14,wishlist,P-3833,Apparel,Mainstays,29.44,web,android,US,paid_search,150.3,335.0,15,false,true
S2-BD6D639730F5,U-25133,2024-03-02 08:55:55,11,click,P-3619,Apparel,Maybelline,100.15,mobile,tablet,DE,direct,256.3,707.7,35,false,true
S2-0EE1CE0E82BE,U-88847,2024-03-07 09:14:20,15,click,P-7918,Accessories,Mainstays,242.01,web,android,BR,affiliate,314.7,2616.1,21,false,false
S2-2CC27B6D77BF,U-30611,2024-03-01 17:12:22,2,drop,P-3197,Groceries,Loreal,45.83,app,tablet,FR,social,42.8,2091.0,30,false,false
S2-72C4225D6196,U-91078,2024-03-07 00:10:21,20,drop,P-2285,Accessories,Neutrogena,102.21,mobile,ios,DE,direct,207.8,1514.9,30,false,true
S2-37C8B3F523B8,U-54621,2024-03-07 22:48:31,6,click,P-8960,Shoes,Puma,81.75,mobile,ios,JP,direct,225.6,3507.8,27,false,true
S2-0767610EC78D,U-42508,2024-03-04 16:10:23,1,add_to_cart,P-4982,Home,H&M,520.05,web,tablet,UK,social,221.7,2628.5,13,false,false
S2-560B1F76A7A8,U-60437,2024-03-05 02:35:54,11,purchase,P-6627,Sports,Samsung,320.02,mobile,ios,DE,social,434.7,1484.3,42,true,false
S2-9B25A18005D6,U-76123,2024-03-04 07:52:07,12,click,P-9008,Apparel,Wilson,22.46,mobile,desktop,UK,paid_search,354.6,33.1,37,false,true
S2-A1DF49FADB82,U-66717,2024-03-01 13:10:30,16,drop,P-6560,Accessories,Asics,50.55,mobile,tablet,BR,paid_search,432.0,2786.0,40,false,true
S2-EDD306F3C8AA,U-14805,2024-03-04 15:35:30,9,add_to_cart,P-5113,Beauty,Ikea,88.83,web,ios,CA,direct,35.5,1156.3,22,false,true
S2-8DFE1E68872A,U-99240,2024-03-06 01:29:50,1,drop,P-9895,Groceries,Wayfair,42.27,web,android,US,social,305.4,1100.0,2,false,false
S2-DF3788DDC94E,U-69612,2024-03-06 22:56:48,2,add_to_cart,P-3029,Sports,Asics,191.46,app,tablet,IN,social,489.1,242.9,2,false,true
S2-C0ED93AC2F94,U-23482,2024-03-01 07:13:17,7,click,P-2702,Shoes,Dove,256.99,app,android,UK,referral,30.8,2631.3,24,false,false
S2-900371AA7814,U-47527,2024-03-06 09:10:07,5,drop,P-4457,Sports,HomeGoods,147.66,web,android,US,email,228.2,2684.9,26,false,false
S2-C898E93D8BA0,U-15542,2024-03-03 14:10:10,14,click,P-9489,Sports,Dove,337.66,web,desktop,US,email,307.1,1244.2,26,false,false
S2-D6E78770B3C6,U-78508,2024-03-03 19:50:59,18,view,P-7920,Groceries,Ray-Ban,32.74,web,desktop,DE,paid_search,427.0,2049.0,38,false,false
S2-689BDA0A4A8A,U-66935,2024-03-07 02:00:13,19,click,P-6447,Accessories,Ikea,185.8,mobile,android,FR,email,409.5,928.8,45,false,false
S2-EFAA29503063,U-77625,2024-03-07 15:26:28,13,add_to_cart,P-9648,Apparel,Wayfair,99.87,app,desktop,IN,social,114.3,3395.9,30,false,true
S2-DAE77D2EC130,U-23707,2024-03-02 20:52:03,18,purchase,P-8712,Accessories,Puma,52.1,web,ios,CA,paid_search,24.9,1387.9,42,true,false
S2-3A6E066B4635,U-11683,2024-03-01 16:45:03,19,drop,P-4707,Groceries,Puma,31.93,web,tablet,BR,direct,264.9,2901.3,4,false,false
S2-25E80BB338AB,U-85304,2024-03-06 11:59:34,19,purchase,P-4008,Beauty,Wayfair,35.42,web,android,IN,social,127.4,3541.2,11,true,false
S2-D83CFF461984,U-72708,2024-03-04 09:05:17,6,add_to_cart,P-8855,Home,Fossil,250.14,web,android,AU,referral,31.3,2776.0,46,false,true
S2-F7B8F5BD59DE,U-13406,2024-03-01 05:36:48,15,wishlist,P-1965,Electronics,Ray-Ban,1300.96,mobile,tablet,AU,direct,320.7,1787.5,18,false,false
S2-05A6951FB572,U-38201,2024-03-05 05:27:09,11,drop,P-4782,Apparel,Fossil,88.41,mobile,ios,UK,paid_search,459.2,3544.8,43,false,false
S2-C8F5980BD73C,U-46175,2024-03-07 20:08:41,8,view,P-7848,Groceries,Wayfair,5.02,mobile,desktop,DE,paid_search,563.5,274.6,34,false,false
S2-2DB5E7B73386,U-34446,2024-03-03 16:27:04,12,wishlist,P-5124,Electronics,Fossil,1283.3,mobile,desktop,CA,paid_search,330.0,419.4,2,false,false
S2-17BD3C6AB85B,U-16131,2024-03-02 23:27:49,3,drop,P-4727,Home,Neutrogena,440.12,app,android,BR,paid_search,564.4,497.7,44,false,false
S2-F812C1D31908,U-81682,2024-03-07 00:15:51,4,purchase,P-9708,Accessories,Sony,81.75,mobile,android,DE,affiliate,121.8,210.0,45,true,false
S2-AD33FC520E69,U-90912,2024-03-05 04:53:28,12,add_to_cart,P-9282,Electronics,Apple,534.48,app,ios,US,paid_search,58.9,1410.3,10,false,true
S2-AC88457FD383,U-24209,2024-03-02 08:27:52,12,view,P-1416,Shoes,Under Armour,88.12,mobile,tablet,BR,direct,297.2,1074.6,28,false,true
S2-557367BE2FB2,U-34075,2024-03-04 06:31:38,14,wishlist,P-6953,Shoes,GreatValue,101.84,app,desktop,US,direct,91.3,3293.9,23,false,false
S2-1697FCACA63E,U-17929,2024-03-06 10:13:14,2,view,P-3638,Home,H&M,432.45,mobile,ios,DE,email,275.8,431.8,11,false,true
S2-58C09638C981,U-59538,2024-03-02 00:10:43,11,wishlist,P-4187,Sports,Neutrogena,258.93,mobile,desktop,FR,organic,161.4,2022.5,18,false,true
S2-E70C2DA6F816,U-37711,2024-03-01 03:48:51,16,drop,P-1855,Apparel,Mainstays,191.19,mobile,android,UK,referral,224.2,2816.3,50,false,false
S2-49CA403C82AE,U-44805,2024-03-02 17:41:54,14,click,P-5366,Shoes,Fitbit,23.43,web,ios,BR,organic,216.4,1786.9,18,false,false
S2-7C26B2F45C81,U-38675,2024-03-07 08:12:29,2,purchase,P-7636,Accessories,Wilson,126.2,mobile,desktop,CA,affiliate,64.5,2690.7,40,true,false
S2-E0AB1077C7BD,U-80713,2024-03-03 17:35:04,10,purchase,P-6471,Home,OrganicCo,487.58,mobile,ios,FR,affiliate,95.2,2302.5,14,true,false
S2-D7EBAD98F434,U-21520,2024-03-06 06:29:51,2,purchase,P-3214,Sports,Wayfair,217.76,mobile,desktop,FR,affiliate,315.9,1436.0,7,true,false
S2-4220E34091CD,U-51396,2024-03-06 12:44:43,4,wishlist,P-2754,Sports,Ray-Ban,94.53,mobile,desktop,AU,email,108.5,2851.3,49,false,false
S2-B0307161969E,U-62437,2024-03-01 07:41:01,17,drop,P-3515,Shoes,Under Armour,47.22,mobile,tablet,AU,organic,509.2,1959.3,11,false,false
S2-89AB5CA669E0,U-44483,2024-03-03 12:12:26,10,drop,P-8730,Shoes,Fossil,142.2,app,tablet,FR,social,201.2,2876.6,17,false,true
S2-37CBD8557EE2,U-88725,2024-03-07 01:05:28,14,click,P-4158,Home,Wayfair,311.76,web,ios,FR,organic,286.0,1902.5,50,false,false
S2-81F4934AC04A,U-13657,2024-03-03 10:02:00,12,click,P-4953,Electronics,Maybelline,1480.16,mobile,desktop,FR,affiliate,93.1,590.9,27,false,true
S2-264B10E6C682,U-12012,2024-03-03 18:30:06,3,click,P-3383,Shoes,Samsung,32.82,mobile,ios,AU,email,364.7,3175.2,3,false,false
S2-9ECBFEE46E7D,U-67134,2024-03-06 18:32:24,3,click,P-3916,Groceries,Bose,3.48,web,android,JP,direct,121.5,2029.3,5,false,false
S2-A4220A23729D,U-31004,2024-03-01 12:17:40,18,drop,P-8361,Apparel,Ikea,41.22,app,android,BR,affiliate,481.0,3039.5,25,false,true
S2-8F826097A0D4,U-43981,2024-03-05 04:31:08,13,add_to_cart,P-3813,Groceries,Samsung,36.12,web,android,FR,referral,193.8,1919.6,28,false,false
S2-2EFDBBE0BEF9,U-43403,2024-03-07 11:25:01,3,drop,P-5542,Electronics,Sony,370.51,web,desktop,BR,affiliate,263.2,2877.8,21,false,false
S2-27DDFA8B3AEF,U-29633,2024-03-07 00:22:10,12,drop,P-1832,Apparel,New Balance,43.02,app,desktop,BR,direct,127.7,2439.1,40,false,false
S2-314ADB8504C8,U-37283,2024-03-05 09:25:10,17,wishlist,P-3662,Shoes,Apple,301.03,web,desktop,JP,affiliate,109.9,2890.0,49,false,false
S2-49510359F941,U-57951,2024-03-01 09:16:48,5,click,P-1684,Groceries,Decathlon,37.62,app,desktop,US,direct,319.5,2005.9,44,false,false
S2-ADB4622326C6,U-44760,2024-03-02 10:13:45,15,view,P-9187,Beauty,Sony,26.94,mobile,ios,DE,direct,393.2,2677.6,20,false,false
S2-BE61FEA59EB1,U-95220,2024-03-03 22:43:33,7,wishlist,P-4260,Shoes,New Balance,256.74,web,ios,JP,paid_search,369.1,1397.5,24,false,false
S2-4974ED043E6E,U-15107,2024-03-04 11:14:16,14,wishlist,P-2696,Apparel,Nike,164.58,app,android,IN,email,345.7,2644.3,47,false,false
S2-97D17CEB0D2A,U-20906,2024-03-07 14:38:10,6,drop,P-2655,Shoes,Coach,257.28,app,tablet,UK,affiliate,385.8,1838.0,15,false,true
S2-7C2619D23794,U-79125,2024-03-01 04:47:23,9,add_to_cart,P-8326,Sports,Asics,357.06,mobile,desktop,DE,organic,405.0,2662.9,11,false,false
S2-5B3AAAC211FF,U-24976,2024-03-05 21:25:25,4,add_to_cart,P-8567,Shoes,Decathlon,324.93,app,tablet,IN,direct,253.7,1129.7,24,false,true
S2-27C7B3900197,U-27756,2024-03-03 18:00:56,4,click,P-3377,Electronics,OrganicCo,1068.84,mobile,tablet,FR,referral,112.4,2515.3,37,false,false
S2-FFB636C01EB6,U-54893,2024-03-03 13:03:52,14,purchase,P-5785,Groceries,H&M,30.22,web,android,UK,affiliate,216.8,239.4,8,true,false
S2-DB5285F16435,U-31730,2024-03-05 06:02:01,8,click,P-1442,Accessories,Ray-Ban,269.46,web,ios,CA,paid_search,307.9,869.9,26,false,false
S2-9C95E1156CFF,U-56695,2024-03-04 09:30:22,9,drop,P-3397,Shoes,Neutrogena,177.42,app,desktop,DE,direct,489.8,282.8,36,false,true
S2-1F13B0295034,U-47979,2024-03-01 12:52:30,3,click,P-4053,Apparel,OrganicCo,132.96,mobile,android,US,referral,578.8,2123.1,46,false,true
S2-BD5A885102CC,U-62071,2024-03-01 08:33:27,8,wishlist,P-2099,Beauty,H&M,77.11,app,tablet,JP,social,420.9,3058.3,45,false,false
S2-7AAED72F7A20,U-32223,2024-03-03 14:07:03,7,view,P-7924,Home,DailyFresh,341.36,web,android,DE,referral,551.8,1992.5,44,false,false
S2-5CF92428B261,U-78589,2024-03-04 10:48:27,18,drop,P-6686,Electronics,Fossil,113.06,web,desktop,FR,direct,282.3,909.1,42,false,false
S2-204D2D45D6B4,U-57580,2024-03-01 12:09:54,11,click,P-3271,Groceries,Neutrogena,13.1,mobile,desktop,JP,referral,42.9,2912.0,8,false,true
S2-D2D0C11498F3,U-27400,2024-03-06 15:33:06,19,wishlist,P-6818,Electronics,DailyFresh,839.39,web,desktop,US,social,537.8,3592.5,12,false,false
S2-6149CD0D670D,U-95468,2024-03-02 15:39:56,20,view,P-7478,Electronics,GreatValue,810.77,app,tablet,FR,organic,264.9,1308.0,44,false,false
S2-798765E5FAF8,U-93467,2024-03-04 20:16:15,2,add_to_cart,P-9374,Accessories,HomeGoods,180.79,web,ios,BR,affiliate,481.8,612.9,36,false,false
S2-531A594987E0,U-48746,2024-03-04 03:49:17,5,view,P-7174,Accessories,Ray-Ban,131.22,app,android,CA,paid_search,580.2,1247.9,5,false,true
S2-6D8A40E0FAC6,U-51939,2024-03-05 16:06:01,3,add_to_cart,P-9753,Sports,Maybelline,215.97,mobile,android,CA,email,467.3,2313.4,13,false,true
S2-D99C7BCB7677,U-18566,2024-03-03 06:23:43,11,wishlist,P-3932,Home,Under Armour,577.24,app,desktop,AU,affiliate,229.0,407.6,40,false,true
S2-9CC9E549CA56,U-79670,2024-03-05 16:50:20,13,purchase,P-9585,Sports,Asics,21.81,mobile,ios,JP,email,274.2,1565.6,19,true,false
S2-C78381FA5395,U-14408,2024-03-07 17:22:18,17,add_to_cart,P-4803,Groceries,Under Armour,26.79,app,ios,CA,referral,232.4,801.6,32,false,false
S2-48EDE384F8C9,U-92938,2024-03-07 09:46:48,20,view,P-6995,Shoes,Asics,229.02,app,desktop,BR,email,398.9,808.9,20,false,false
S2-0C1E41A4CFB2,U-29162,2024-03-07 09:01:39,18,wishlist,P-4485,Sports,Asics,37.9,app,android,UK,direct,433.1,1228.4,30,false,false
S2-DFE0BE0BD234,U-37772,2024-03-02 18:07:38,3,view,P-6699,Shoes,Nike,307.13,mobile,desktop,DE,email,95.0,2646.6,48,false,true
S2-25552D539946,U-53680,2024-03-07 23:14:05,13,drop,P-1554,Home,Adidas,352.78,mobile,ios,UK,direct,579.0,1034.7,34,false,false
S2-B58B557D1CC8,U-54791,2024-03-03 19:01:36,3,click,P-5003,Accessories,Loreal,96.37,web,desktop,JP,organic,354.4,3158.3,14,false,true
S2-D01E68AAC237,U-22942,2024-03-04 11:55:02,7,click,P-4302,Apparel,Wayfair,63.84,app,tablet,FR,affiliate,308.5,3224.6,21,false,false
S2-C98B4EA76A71,U-49852,2024-03-06 05:48:01,3,click,P-6830,Electronics,HomeGoods,890.19,web,tablet,AU,referral,200.2,2439.1,38,false,false
S2-D941E3778B12,U-85537,2024-03-01 03:45:33,12,purchase,P-5083,Beauty,Mainstays,6.44,mobile,ios,CA,social,105.2,3321.0,13,true,false
S2-2FE06FFB0A36,U-24436,2024-03-04 16:08:44,11,purchase,P-6630,Shoes,DailyFresh,99.72,mobile,tablet,BR,organic,341.4,752.9,7,true,false
S2-28AF6E97B182,U-88931,2024-03-02 13:55:58,7,click,P-4557,Sports,Asics,356.39,app,android,FR,affiliate,425.6,1816.9,46,false,false
S2-DA0AE12FC829,U-94019,2024-03-06 10:11:19,13,add_to_cart,P-6274,Groceries,Under Armour,40.58,web,desktop,IN,affiliate,509.9,2755.8,47,false,true
S2-A06FA1B21876,U-28662,2024-03-02 20:45:48,3,view,P-3537,Home,Maybelline,550.3,mobile,android,FR,affiliate,450.4,1003.3,10,false,true
S2-C1318BB57383,U-33189,2024-03-02 17:28:40,8,click,P-1113,Electronics,Asics,1397.41,web,android,DE,social,18.0,2209.9,25,false,true
S2-411B6AA76831,U-70677,2024-03-03 05:12:28,17,purchase,P-5448,Accessories,Wayfair,285.93,web,desktop,US,organic,329.0,2327.6,28,true,false
S2-7DEB938A39E4,U-37428,2024-03-02 09:46:35,17,click,P-6371,Home,HomeGoods,388.14,web,android,JP,direct,514.8,2988.1,39,false,true
S2-56A1FED7B5A2,U-72317,2024-03-02 05:27:18,5,view,P-5003,Home,Fossil,146.39,mobile,desktop,AU,direct,463.7,2144.7,29,false,true
S2-05E28267E732,U-88943,2024-03-04 16:29:06,12,view,P-5272,Sports,Spalding,123.64,mobile,ios,CA,referral,92.2,345.1,10,false,false
S2-EC5A79EEAA3B,U-43083,2024-03-05 14:16:27,20,click,P-3733,Sports,FreshFarm,485.28,web,tablet,BR,organic,23.5,1039.8,46,false,true
S2-BD3FD8785A1F,U-36966,2024-03-05 15:57:55,9,wishlist,P-6719,Home,Olay,256.92,app,tablet,UK,email,225.2,61.3,47,false,false
S2-6913F996AA16,U-71379,2024-03-03 05:54:06,20,wishlist,P-5158,Electronics,HomeGoods,435.21,app,android,UK,direct,195.0,1387.0,21,false,false
S2-7A3EC4F51B97,U-71031,2024-03-01 14:44:56,1,wishlist,P-3542,Beauty,Maybelline,91.89,web,ios,FR,social,205.9,1759.8,48,false,true
S2-22F9CA9ACB37,U-44312,2024-03-03 12:04:05,10,wishlist,P-3708,Groceries,Neutrogena,25.35,mobile,ios,US,email,181.0,2642.8,39,false,false
S2-E73FFA56D54D,U-24957,2024-03-05 06:36:56,17,wishlist,P-7060,Shoes,Apple,27.05,web,desktop,CA,organic,80.1,2767.5,36,false,false
S2-CE6DA8941914,U-93187,2024-03-03 00:47:08,4,view,P-5064,Apparel,Ray-Ban,168.13,web,tablet,DE,affiliate,355.2,2319.4,47,false,false
S2-0B49B925D26C,U-90309,2024-03-05 12:45:59,12,wishlist,P-7496,Apparel,Puma,184.71,mobile,android,FR,affiliate,536.8,2885.2,38,false,true
S2-10CD7892FABA,U-96992,2024-03-07 09:05:57,4,view,P-2042,Beauty,Nike,7.43,app,tablet,AU,social,71.6,2539.0,31,false,true
S2-CA7152CBBE69,U-67420,2024-03-02 15:16:53,13,view,P-8231,Electronics,Under Armour,286.55,app,android,AU,email,326.9,377.5,22,false,false
S2-B6E3E298F3A4,U-97431,2024-03-06 01:15:40,16,click,P-2115,Home,Fossil,752.99,web,android,IN,referral,226.0,1610.7,23,false,false
S2-395DE09B3DA0,U-86857,2024-03-02 09:26:44,15,click,P-1572,Groceries,Dove,32.65,app,android,AU,referral,117.2,1590.4,25,false,false
S2-CB65B789F4F6,U-73662,2024-03-02 16:45:57,14,wishlist,P-1950,Groceries,Nike,14.17,mobile,tablet,AU,organic,350.8,1406.1,14,false,true
S2-8FD7733992F5,U-18732,2024-03-06 09:57:43,2,add_to_cart,P-5124,Sports,HomeGoods,267.1,mobile,android,IN,social,523.9,2141.1,39,false,true
S2-3653EB63B664,U-31266,2024-03-04 15:03:18,18,purchase,P-1657,Sports,Dove,213.62,app,tablet,JP,email,151.1,1269.2,37,true,false
S2-4BA3FBBC4E3B,U-80486,2024-03-02 12:38:53,18,purchase,P-5506,Electronics,Fitbit,147.14,mobile,android,CA,direct,369.8,643.1,19,true,false
S2-858B80723ACE,U-17086,2024-03-04 14:05:06,17,add_to_cart,P-4467,Beauty,Samsung,96.07,web,desktop,DE,referral,272.6,2763.0,46,false,true
S2-94317A30E1F1,U-30998,2024-03-02 04:10:36,15,add_to_cart,P-3460,Sports,New Balance,485.84,app,desktop,UK,paid_search,167.4,2063.0,33,false,false
S2-A0F61C2CCFEA,U-82551,2024-03-03 18:36:44,12,click,P-9989,Groceries,GreatValue,26.26,web,android,FR,email,310.8,1822.3,39,false,true
